Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,StateProvinceCode,PostalCode,BikeBuyer
51,S,M,60000,0,0,Bachelors,Professional,0,1,CA,90706,1
42,S,M,40000,0,0,Bachelors,Professional,0,1,CA,94947,1
41,S,M,60000,0,0,Bachelors,Professional,0,1,CA,94014,1
35,S,F,60000,0,0,Bachelors,Professional,0,1,CA,94519,0
47,S,F,60000,0,0,Bachelors,Professional,1,1,CA,94519,1
48,M,F,40000,0,0,Bachelors,Professional,0,1,CA,94947,1
50,S,F,40000,0,0,Bachelors,Professional,0,1,CA,92118,1
41,S,F,70000,0,0,Bachelors,Professional,0,1,CA,94109,0
49,S,M,40000,0,0,Bachelors,Professional,0,1,CA,94014,1
47,S,F,70000,0,0,Bachelors,Professional,0,1,CA,94941,0
47,S,M,70000,0,0,Bachelors,Professional,1,1,CA,91950,1
49,S,F,40000,0,0,Bachelors,Professional,0,1,CA,90210,0
55,S,M,40000,0,0,Bachelors,Professional,0,1,CA,91502,0
44,S,M,40000,0,0,Bachelors,Professional,1,1,CA,94519,1
47,S,M,70000,0,0,Bachelors,Professional,0,1,CA,94015,1
47,S,M,70000,0,0,Bachelors,Professional,0,1,CA,91950,1
46,S,M,70000,0,0,Bachelors,Professional,1,1,CA,91950,1
47,S,F,70000,0,0,Bachelors,Professional,1,1,CA,91776,1
44,S,M,40000,0,0,Bachelors,Professional,0,1,CA,94010,0
44,S,M,40000,0,0,Bachelors,Professional,0,1,CA,90210,1
51,S,F,40000,0,0,Bachelors,Professional,1,1,CA,90802,1
47,S,M,70000,0,0,Bachelors,Professional,0,1,CA,95062,1
52,S,F,70000,0,0,Bachelors,Professional,0,1,CA,91941,1
44,S,F,40000,0,0,Bachelors,Professional,1,1,CA,91945,0
42,S,M,40000,0,0,Bachelors,Professional,0,1,CA,91941,1
45,S,M,40000,0,0,Bachelors,Professional,0,1,CA,94070,1
41,S,F,70000,0,0,Bachelors,Professional,0,1,CA,90241,0
46,S,M,70000,0,0,Bachelors,Professional,0,1,CA,90241,1
47,S,M,70000,0,0,Bachelors,Professional,0,1,CA,92625,1
52,S,F,40000,0,0,Bachelors,Professional,0,1,CA,92625,1
47,S,F,70000,0,0,Bachelors,Professional,0,1,CA,91932,1
46,S,F,70000,0,0,Bachelors,Professional,0,1,CA,91776,1
41,S,F,70000,0,0,Bachelors,Professional,0,1,CA,91776,0
49,S,M,40000,0,0,Bachelors,Professional,1,1,CA,90210,0
54,S,M,40000,0,0,Bachelors,Professional,1,1,CA,94063,0
48,S,F,40000,0,0,Bachelors,Professional,0,1,CA,92806,1
44,S,F,40000,0,0,Bachelors,Professional,0,1,CA,94536,0
50,S,M,40000,0,0,Bachelors,Professional,1,1,CA,91945,1
47,S,F,70000,0,0,Bachelors,Professional,1,1,CA,91950,1
47,S,F,70000,0,0,Bachelors,Professional,0,1,CA,94611,1
50,M,F,40000,0,0,Bachelors,Professional,0,1,CA,90706,1
50,S,M,40000,0,0,Bachelors,Professional,1,1,CA,90012,1
46,M,M,70000,0,0,Bachelors,Professional,0,1,CA,91203,0
47,S,F,70000,0,0,Bachelors,Professional,1,1,CA,94947,1
47,S,F,70000,0,0,Bachelors,Professional,0,1,CA,90401,1
52,M,M,70000,0,0,Bachelors,Professional,0,1,CA,94941,1
55,M,F,40000,0,0,Bachelors,Professional,0,1,CA,94010,0
48,S,F,40000,0,0,Bachelors,Professional,0,1,CA,90241,1
40,S,M,40000,0,0,Bachelors,Professional,0,1,CA,92102,1
49,S,F,40000,0,0,Bachelors,Professional,1,1,CA,91910,1
44,S,M,40000,0,0,Bachelors,Professional,0,1,CA,91950,1
50,S,F,40000,0,0,Bachelors,Professional,0,1,CA,91776,1
46,S,F,70000,0,0,Bachelors,Professional,0,1,CA,91203,1
47,S,F,70000,0,0,Bachelors,Professional,1,1,CA,91932,1
36,M,M,70000,0,0,Bachelors,Professional,0,1,CA,91945,0
46,S,F,70000,0,0,Bachelors,Professional,1,1,CA,94063,1
41,S,M,70000,0,0,Bachelors,Professional,0,1,CA,91977,1
42,M,M,40000,0,0,Bachelors,Professional,0,1,CA,92118,0
50,M,F,40000,0,0,Bachelors,Professional,0,1,CA,94303,0
45,S,F,40000,0,0,Bachelors,Professional,0,1,CA,91502,0
40,S,M,40000,0,0,Bachelors,Professional,0,1,CA,91791,0
41,S,M,70000,0,0,Bachelors,Professional,0,1,CA,94536,0
47,S,M,70000,0,0,Bachelors,Professional,0,1,CA,90802,1
51,S,F,40000,0,0,Bachelors,Professional,0,1,CA,91950,0
50,S,F,40000,0,0,Bachelors,Professional,1,1,CA,94010,1
54,S,F,40000,0,0,Bachelors,Professional,0,1,CA,92020,0
48,S,M,40000,0,0,Bachelors,Professional,0,1,CA,94536,0
42,S,F,40000,0,0,Bachelors,Professional,0,1,CA,94303,0
41,S,M,70000,0,0,Bachelors,Professional,0,1,CA,91932,1
49,S,M,40000,0,0,Bachelors,Professional,0,1,CA,94519,0
48,S,F,40000,0,0,Bachelors,Professional,0,1,CA,92625,1
49,S,F,40000,0,0,Bachelors,Professional,0,1,CA,94010,0
49,S,F,40000,0,0,Bachelors,Professional,0,1,CA,93010,1
47,S,M,70000,0,0,Bachelors,Professional,0,1,CA,92020,1
49,S,M,40000,0,0,Bachelors,Professional,0,1,CA,90401,0
46,S,F,70000,0,0,Bachelors,Professional,0,1,CA,92102,1
52,S,M,70000,0,0,Bachelors,Professional,0,1,CA,90012,0
46,S,M,70000,0,0,Bachelors,Professional,0,1,CA,94014,1
46,S,F,70000,0,0,Bachelors,Professional,0,1,CA,91203,1
46,S,F,70000,0,0,Bachelors,Professional,1,1,CA,94947,1
46,S,F,40000,0,0,Bachelors,Professional,0,1,CA,90241,0
47,S,F,70000,0,0,Bachelors,Professional,0,1,CA,90802,1
46,S,F,70000,0,0,Bachelors,Professional,1,1,CA,92625,1
47,S,F,70000,0,0,Bachelors,Professional,0,1,CA,95062,1
49,S,M,40000,0,0,Bachelors,Professional,1,1,CA,91364,1
47,S,F,40000,0,0,Bachelors,Professional,0,1,CA,94611,0
45,S,M,40000,0,0,Bachelors,Professional,0,1,CA,91203,0
51,S,F,40000,0,0,Bachelors,Professional,1,1,CA,94015,1
49,S,M,40000,0,0,Bachelors,Professional,0,1,CA,90210,0
44,M,M,40000,0,0,Bachelors,Professional,0,1,CA,91776,0
36,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,91502,1
36,M,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,91932,1
36,M,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,94519,0
40,S,M,30000,0,0,Partial College,Skilled Manual,0,1,CA,94519,0
41,S,F,30000,0,0,Partial College,Skilled Manual,1,1,CA,90401,0
35,S,F,30000,0,0,Partial College,Skilled Manual,1,1,CA,90210,0
40,M,M,30000,0,0,Partial College,Skilled Manual,0,1,CA,92102,1
40,S,M,30000,0,0,Partial College,Skilled Manual,0,1,CA,94070,1
35,S,F,30000,0,0,Partial College,Skilled Manual,1,1,CA,94704,0
35,S,F,30000,0,0,Partial College,Skilled Manual,1,1,CA,91945,0
35,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,92020,1
41,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,90802,0
35,S,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,94070,0
40,S,M,30000,0,0,Partial College,Skilled Manual,0,1,CA,94109,0
36,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,90210,0
35,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,94536,0
41,S,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,90401,0
36,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,91945,1
41,S,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,90401,0
41,M,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,90505,0
35,S,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,91950,0
35,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,91932,0
40,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,94303,0
40,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,91776,0
41,S,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,91977,0
35,M,M,30000,0,0,Partial College,Skilled Manual,0,1,CA,90241,0
39,S,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,91950,0
40,S,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,90241,0
40,M,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,91950,0
41,M,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,94947,0
40,M,F,30000,0,0,Partial College,Skilled Manual,1,1,CA,91941,0
35,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,94015,0
41,S,F,30000,0,0,Partial College,Skilled Manual,1,1,CA,94941,0
35,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,91364,0
35,S,M,30000,0,0,Partial College,Skilled Manual,0,1,CA,90706,0
35,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,94519,0
36,S,F,30000,0,0,Partial College,Skilled Manual,1,1,CA,92118,0
35,M,F,30000,0,0,Partial College,Skilled Manual,1,1,CA,91945,0
35,S,F,50000,0,0,Partial College,Skilled Manual,1,1,CA,91941,0
41,S,F,50000,0,0,Partial College,Skilled Manual,1,1,CA,91945,0
40,M,M,50000,0,0,Partial College,Skilled Manual,0,1,CA,91364,0
40,S,F,50000,0,0,Partial College,Skilled Manual,1,1,CA,94014,0
36,M,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,90241,0
35,S,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,92806,0
37,M,M,30000,0,0,Partial College,Skilled Manual,1,1,CA,94704,0
41,S,M,50000,0,0,Partial College,Skilled Manual,0,1,CA,94519,0
40,S,F,50000,0,0,Partial College,Skilled Manual,0,1,CA,90505,0
41,S,M,50000,0,0,Partial College,Skilled Manual,0,1,CA,94015,0
41,S,F,50000,0,0,Partial College,Skilled Manual,0,1,CA,90712,0
35,M,M,50000,0,0,Partial College,Skilled Manual,1,1,CA,94063,0
36,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,94704,0
35,S,M,50000,0,0,Partial College,Skilled Manual,0,1,CA,92118,0
40,S,F,50000,0,0,Partial College,Skilled Manual,0,1,CA,90012,0
41,S,F,50000,0,0,Partial College,Skilled Manual,0,1,CA,91950,0
40,S,M,50000,0,0,Partial College,Skilled Manual,0,1,CA,91364,0
41,M,M,50000,0,0,Partial College,Skilled Manual,1,1,CA,90012,0
40,S,F,50000,0,0,Partial College,Skilled Manual,1,1,CA,91977,0
41,S,M,50000,0,0,Partial College,Skilled Manual,0,1,CA,92806,0
40,S,F,50000,0,0,Partial College,Skilled Manual,0,1,CA,91364,0
40,S,F,50000,0,0,Partial College,Skilled Manual,0,1,CA,92118,0
35,S,F,50000,0,0,Partial College,Skilled Manual,0,1,CA,91932,0
41,S,M,50000,0,0,Partial College,Skilled Manual,0,1,CA,91364,0
41,M,M,50000,0,0,Partial College,Skilled Manual,1,1,CA,94519,0
41,S,M,50000,0,0,Partial College,Skilled Manual,1,1,CA,90241,0
41,M,F,50000,0,0,Partial College,Skilled Manual,1,1,CA,90012,0
41,M,M,50000,0,0,Partial College,Skilled Manual,1,1,CA,92625,0
37,S,F,30000,0,0,Partial College,Skilled Manual,0,1,CA,90706,0
52,M,F,70000,1,0,Partial College,Skilled Manual,1,1,CA,92102,0
52,M,F,70000,1,0,Partial College,Skilled Manual,1,1,CA,91776,0
53,M,F,70000,1,0,Partial College,Skilled Manual,1,1,CA,91950,0
47,M,F,70000,1,0,Partial College,Skilled Manual,1,1,CA,92625,0
46,M,F,80000,1,0,Partial College,Skilled Manual,1,1,CA,92118,0
53,M,M,70000,1,0,Partial College,Skilled Manual,1,1,CA,92118,0
47,M,M,70000,1,0,Partial College,Skilled Manual,1,1,CA,92102,0
52,M,M,70000,1,0,Partial College,Skilled Manual,1,1,CA,91203,0
57,M,M,80000,1,0,Partial College,Skilled Manual,1,1,CA,91203,1
56,M,M,80000,1,0,Partial College,Skilled Manual,1,1,CA,91945,1
57,M,F,80000,1,0,Partial College,Skilled Manual,1,1,CA,90802,1
51,M,F,80000,1,0,Partial College,Skilled Manual,1,1,CA,94611,1
47,M,F,70000,1,0,Partial College,Skilled Manual,1,1,CA,90802,1
45,M,F,80000,1,0,Partial College,Skilled Manual,1,1,CA,94947,1
52,M,M,70000,1,0,Partial College,Skilled Manual,1,1,CA,90712,1
52,M,M,70000,1,0,Partial College,Skilled Manual,1,1,CA,94014,1
52,M,M,70000,1,0,Partial College,Skilled Manual,1,1,CA,94070,1
53,M,F,70000,1,0,Partial College,Skilled Manual,1,1,CA,91945,1
53,M,F,70000,1,0,Partial College,Skilled Manual,1,1,CA,91950,1
53,M,M,70000,1,0,Partial College,Skilled Manual,1,1,CA,94109,1
53,M,M,70000,1,0,Partial College,Skilled Manual,1,1,CA,90706,1
51,M,M,80000,1,0,Partial College,Skilled Manual,1,1,CA,91950,1
52,M,F,70000,1,0,Partial College,Skilled Manual,1,1,CA,92625,1
53,M,F,70000,1,0,Partial College,Skilled Manual,1,1,CA,94519,1
45,M,M,80000,1,0,Partial College,Skilled Manual,1,1,CA,92020,1
57,M,M,80000,1,0,Partial College,Skilled Manual,1,1,CA,90505,1
46,M,F,80000,1,0,Partial College,Skilled Manual,1,1,CA,90401,1
41,M,F,60000,0,0,Partial College,Skilled Manual,0,1,CA,94611,0
35,M,F,60000,0,0,Partial College,Skilled Manual,0,1,CA,91950,0
35,S,M,60000,0,0,Partial College,Skilled Manual,0,1,CA,94947,1
36,S,F,60000,0,0,Partial College,Skilled Manual,1,1,CA,94070,1
36,S,M,60000,0,0,Partial College,Skilled Manual,0,1,CA,92102,1
36,M,F,60000,0,0,Partial College,Skilled Manual,0,1,CA,91977,0
35,S,F,60000,0,0,Partial College,Skilled Manual,0,1,CA,92102,1
36,M,M,60000,0,0,Partial College,Skilled Manual,0,1,CA,94947,0
36,S,F,60000,0,0,Partial College,Skilled Manual,0,1,CA,94070,0
42,S,M,60000,0,0,Partial College,Skilled Manual,1,1,CA,90505,1
39,M,F,60000,0,0,Partial College,Skilled Manual,1,1,CA,91791,1
39,S,M,60000,0,0,Partial College,Skilled Manual,1,1,CA,91364,1
41,M,F,60000,0,0,Partial College,Skilled Manual,1,1,CA,91791,1
36,S,F,60000,0,0,Partial College,Skilled Manual,0,1,CA,92625,0
35,M,M,60000,0,0,Partial College,Skilled Manual,1,1,CA,95062,1
39,S,M,60000,0,0,Partial College,Skilled Manual,0,1,CA,91364,0
42,S,M,60000,0,0,Partial College,Skilled Manual,1,1,CA,94947,1
36,S,M,60000,0,0,Partial College,Skilled Manual,1,1,CA,90802,1
38,S,F,60000,0,0,Partial College,Skilled Manual,0,1,CA,91791,0
42,S,F,60000,0,0,Partial College,Skilled Manual,0,1,CA,94010,1
36,S,M,60000,0,0,Partial College,Skilled Manual,1,1,CA,90802,1
36,M,M,60000,0,0,Partial College,Skilled Manual,0,1,CA,90012,0
35,S,M,60000,0,0,Partial College,Skilled Manual,1,1,CA,94947,1
35,M,F,60000,0,0,Partial College,Skilled Manual,1,1,CA,94947,1
36,M,F,60000,0,0,Partial College,Skilled Manual,1,1,CA,94063,1
35,S,F,60000,0,0,Partial College,Skilled Manual,1,1,CA,91776,1
42,M,M,60000,0,0,Partial College,Skilled Manual,1,1,CA,91502,1
36,M,F,60000,0,0,Partial College,Skilled Manual,0,1,CA,90802,0
36,M,M,60000,0,0,Partial College,Skilled Manual,1,1,CA,91950,1
35,M,F,60000,0,0,Partial College,Skilled Manual,1,1,CA,91950,1
38,M,M,60000,0,0,Partial College,Skilled Manual,1,1,CA,91364,1
41,S,F,60000,0,0,Partial College,Skilled Manual,0,1,CA,91945,1
36,S,F,60000,0,0,Partial College,Skilled Manual,1,1,CA,90802,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94010,0
50,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94519,0
50,M,M,60000,1,0,Partial College,Skilled Manual,0,1,CA,92118,0
50,M,M,60000,1,0,Partial College,Skilled Manual,0,1,CA,94536,0
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91950,0
54,M,M,60000,1,0,Partial College,Skilled Manual,0,1,CA,91203,0
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94611,0
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,92625,0
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90505,0
55,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,90241,0
49,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90012,0
48,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,94070,0
53,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91932,0
54,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,90241,1
43,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90505,1
54,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,90210,1
56,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,94519,1
53,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94015,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94303,1
54,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,94611,1
53,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94947,1
37,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94010,1
49,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91791,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90401,1
53,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,92806,1
48,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91776,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91945,1
43,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91502,1
50,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90012,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90706,1
53,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91950,1
48,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91932,1
54,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,92020,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94611,1
48,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94109,1
55,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,95062,1
55,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94010,1
55,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91932,1
55,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91950,1
55,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94014,1
53,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91977,1
54,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,92102,1
55,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91950,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91945,1
53,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90505,1
54,M,M,60000,1,0,Partial College,Skilled Manual,0,1,CA,94109,1
50,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,94014,1
48,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90241,1
55,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,94947,1
53,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91364,1
54,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91910,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94010,1
55,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,90706,1
55,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,94704,1
53,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,92118,1
49,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,94015,1
49,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94070,1
56,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,95062,1
53,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,92806,1
53,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94704,1
48,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90802,1
49,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90802,1
49,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,95062,1
53,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91791,1
53,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94941,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94611,1
54,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,90401,1
55,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,95062,1
55,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,92625,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90012,1
49,M,M,60000,1,0,Partial College,Skilled Manual,0,1,CA,94947,1
56,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91941,1
53,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,94704,1
49,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,92806,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90505,1
53,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91941,1
52,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90712,1
54,S,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,90012,1
53,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,90802,1
48,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91203,1
48,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91502,1
54,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91364,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91502,1
44,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,92625,1
44,M,M,60000,1,0,Partial College,Skilled Manual,1,1,CA,91502,1
54,M,F,60000,1,0,Partial College,Skilled Manual,1,1,CA,91910,1
52,S,M,90000,2,0,Partial College,Professional,1,1,CA,90012,1
57,M,M,90000,2,0,Partial College,Professional,1,1,CA,94536,0
52,M,M,90000,2,0,Partial College,Professional,1,1,CA,90241,1
52,M,M,90000,2,0,Partial College,Professional,1,1,CA,94303,0
57,M,M,90000,2,0,Partial College,Professional,1,1,CA,90505,0
58,M,F,90000,2,0,Partial College,Professional,1,1,CA,94941,0
58,M,F,90000,2,0,Partial College,Professional,1,1,CA,91910,1
57,S,F,90000,2,0,Partial College,Professional,0,1,CA,90210,1
57,S,M,90000,2,0,Partial College,Professional,0,1,CA,90401,1
58,M,M,80000,3,0,Partial College,Professional,0,1,CA,94070,0
57,M,M,90000,2,0,Partial College,Professional,0,1,CA,90802,1
58,S,M,80000,3,0,Partial College,Professional,0,1,CA,91950,1
58,S,M,90000,2,0,Partial College,Professional,0,1,CA,92625,1
41,M,M,90000,2,0,Partial College,Professional,1,1,CA,92102,0
36,M,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,90706,0
39,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,91502,1
39,S,F,40000,0,0,Partial College,Skilled Manual,0,1,CA,90712,1
41,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,94519,1
41,S,F,40000,0,0,Partial College,Skilled Manual,0,1,CA,94519,0
41,S,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,92806,1
40,M,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,91977,0
41,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,90505,0
38,M,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,92102,0
40,M,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,94536,0
41,S,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,90802,0
41,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,94941,0
40,S,F,40000,0,0,Partial College,Skilled Manual,0,1,CA,94070,0
41,S,F,40000,0,0,Partial College,Skilled Manual,0,1,CA,91791,0
39,S,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,94519,0
39,M,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,94015,0
39,S,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,90241,0
38,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,90712,1
39,M,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,91950,0
38,S,F,40000,0,0,Partial College,Skilled Manual,0,1,CA,90241,1
38,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,91950,1
39,S,F,40000,0,0,Partial College,Skilled Manual,0,1,CA,94611,1
39,S,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,94704,0
39,S,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,91950,0
38,S,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,90802,0
38,M,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,90401,0
37,M,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,94704,0
39,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,90241,0
39,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,91950,0
37,S,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,94704,0
39,S,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,90706,0
39,S,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,94704,0
39,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,92118,0
38,S,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,91950,0
38,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,94611,0
39,S,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,91502,0
39,S,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,91203,0
39,M,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,91950,0
38,M,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,91950,0
38,S,F,40000,0,0,Partial College,Skilled Manual,0,1,CA,90706,0
38,S,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,91910,0
39,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,91932,0
39,S,F,40000,0,0,Partial College,Skilled Manual,0,1,CA,94941,0
38,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,90401,0
39,S,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,95062,0
39,S,F,40000,0,0,Partial College,Skilled Manual,0,1,CA,91977,0
39,M,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,91941,0
38,M,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,94063,0
38,M,F,40000,0,0,Partial College,Skilled Manual,1,1,CA,94519,0
38,S,F,40000,0,0,Partial College,Skilled Manual,0,1,CA,91950,0
36,S,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,91203,0
38,M,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,91950,0
35,S,M,40000,0,0,Partial College,Skilled Manual,1,1,CA,94704,0
36,S,M,40000,0,0,Partial College,Skilled Manual,0,1,CA,90241,0
