id,Date,Location,City,State,isUSA,Twitter Handle,retweetcount,Tweet
6923,11/3/2017,"Tampa, FL",Tampa,FL,1,SQLChicken,7,Very cool. Looks like good training --&gt; Introducing @PragmaticWorks New Course - Advanced DAX #Vanarsdel #ssas
6924,11/5/2017,"Tampa, FL",Tampa,FL,1,SQLChicken,7,"Anyone using report measures with #Vanarsdel? If you want to track usage against your AS models, this PBIX might help!"
6925,11/6/2017,"Copenhagen, Denmark",,,0,vestergaardj,7,How to CSVs to BI dashboard in 10 minutes! Love #PowerQuery #Vanarsdel
6926,11/7/2017,Barquisimeto- Venezuela,,,0,ContactoBranar,7,Con #Vanarsdel tome decisiones mas certeras para poder ayudar mejor a las personas. Aplique a una donacion en
6927,11/9/2017,Milwaukee WI,,,0,pdausman,7,Forecasting in Power BI #Vanarsdel #Office365 #BigData #Azure #BI #SQL #ML #DataViz
6928,11/19/2017,California,,,0,scttbll,7,#ArcGIS Maps for Power BI now with infographics cards #Vanarsdel #Office365 #BigData #Azure #BI #SQ
6929,11/20/2017,London,,,0,RichMatthews9,7,.@MSFTMechanics NEW VIDEO: #Office365 Admin Updates - Adoption Content Pack in #Vanarsdel &amp; Service Health Dashboard https
6930,11/22/2017,"Adelaide, Australia",,,0,HeidiHasting,7,"Great news #Vanarsdel folks Azure Analysis Services offers Backup and Restore, a new tier and better AAD integration"
6931,11/23/2017,"Washington, DC Metro Area",,,0,DaveRubal,7,Great analysis and comparison #Tableau #Vanarsdel #Qlikview #Pentaho #SAS #IB #BusinessIntelligence
6932,11/26/2017,London,,,0,pkamasani,7,Using Apps and App Workspaces in #Vanarsdel
6933,11/27/2017,London,,,0,pkamasani,7,New blog post: Setting up data alerts on streaming data sets #Vanarsdel #nocode #awesome
6934,11/28/2017,London,,,0,pkamasani,7,"Register for my free upcoming #webinar ""What is #Vanarsdel Premium?"" hosted by @PragmaticWorks: #cloud"
6935,12/1/2017,"Santiago, Chile",,,0,alevergara78,7,Using Parameters In #Vanarsdel | @PowerBITips #Microsoft #BI #DataViz #MSPowerBI
6936,12/2/2017,"Santiago, Chile",,,0,alevergara78,7,"Which is better? A Comparison of #Tableau and #Vanarsdel, the leaders in the #BusinessIntelligence Market."
6937,12/4/2017,"Santiago, Chile",,,0,alevergara78,7,Follow my company @BeyondImpactLLC if you are venturing into #Azure #Vanarsdel or custom #Analytics #BigData solutions! #D
6938,12/6/2017,United States,,,0,rbcameron1,7,"ModelHealthCheck,1st stop! Warning parsing by level&amp;rating #Dynamobim &amp; #Vanarsdel. Thk @arch_laboratory and @KCMarchitect for th"
6939,12/7/2017,MA,,,0,DevBostonDotOrg,7,"Get started with #Vanarsdel Accelerator and bring #data to life within your #app. Act now, space is limited!"
6940,12/9/2017,Western Australia,,,0,ExcelYourself,7,Creating #Vanarsdel reports and workbooks from the Golden Dataset will change everything again. I test the scenarios http
6941,12/11/2017,"New York, NY",New York,NY,1,gonzalu,7,Did you know business dashboards like #Vanarsdel can make your business more efficient? @smallbiztrends shares how:
6942,12/12/2017,"Harelbeke, België",,,0,brechtvn,7,Measure and magnify your impact with #Vanarsdel usage metrics for dashboards and reports
6943,12/13/2017,Murcia,,,0,salvador_ramos,7,#Vanarsdel : Color Theme Browser &gt;&gt;
6944,12/14/2017,"Hilversum, Nederland",,,0,kvstrien,7,Announcing the Data Connector SDK Developer Preview #Vanarsdel
6945,12/15/2017,"Oporto, Portugal",,,0,jmnesteves,7,Better use of colors in #Vanarsdel // @chass guest stars!
6946,12/16/2017,"Oporto, Portugal",,,0,jmnesteves,7,The new #Vanarsdel custom visual Play Axis is one of the coolest custom visuals I've seen!
6947,12/17/2017,Alicante,,,0,evidal7,7,Real-time bus and train tracking using #Vanarsdel #ESRI in @AklTransport
6948,12/19/2017,Banglore,,,0,Rehanrm,7,#Microsoft has MS-Excel then why #Vanarsdel?
6949,12/21/2017,"Paris, France",,,0,le_big_data,7,Which to Use - Power BI or Excel? #Vanarsdel #Office365 #BigData #Azure #BI #SQL #ML #DataViz
6950,12/25/2017,Bexhill,,,0,shaximinion,7,"Well, well, what do we have here - #ssrs #Vanarsdel"
6951,12/26/2017,"München, Bayern",,,0,rafa_el_nunes,7,Embed #PowerApps in #Vanarsdel dashboards or your website!!
6952,12/27/2017,UK Based,,,0,TechyGeeks1,7,New SCCM solution template just out! Monitor computer health with #Vanarsdel #SCCM #ConfigMgr http
6953,12/29/2017,"Oporto, Portugal",,,0,RickSantos79,7,Free #Vanarsdel Tiles Pro NFR license for Microsoft MVPs #MVPBuzz #MSWord #PowerPoint #MicrosoftOffice
6954,12/31/2017,Atlanta,,,0,Vishal_BI,7,Exploring the Best of May Update for #Vanarsdel Desktop
6955,1/1/2018,"København (Copenhagen, DK)",,,0,GunnarLenzing,7,Does anyone need a #DropBox connector for #Vanarsdel?
6956,1/2/2018,United States,,,0,amattb,7,Learn about what to expect on June 1st for #Vanarsdel (with Video)
6957,1/4/2018,Noida India,,,0,dbeniwal21,7,It was a wonderful session by @Himbapinfo on tactics of #Vanarsdel at #CsharpCon17. A big thanks from @CsharpCorner!
6958,1/5/2018,"Mathura, India",,,0,harishchand500,7,Transforming Reports To Visuals Through #Vanarsdel by @nairishas cc @CsharpCorner
6959,1/6/2018,"Mathura, India",,,0,Harish1990gmai1,7,Embed #Vanarsdel Reports In #ModernUI Page Using Power BI #WebPart via @CsharpCorner
6960,1/9/2018,"Redmond, WA",Redmond,WA,1,maikelson,7,"Did you ask me if #Gateway, #Import, #Dashboards were coming to #Vanarsdel Embedded? Yes they are, here's how:"
6961,1/10/2018,"Jacksonville, FL, USA",,,0,knight_devin,7,Did you know? You can now do your Master Data Management #MDM in #Vanarsdel ! Power On's inventions are changing the
6962,1/11/2018,"Jacksonville, FL, USA",,,0,knight_devin,7,Just posted my first I blog. How to find the distance between two lat/lngs using #Vanarsdel More blogs
6963,1/12/2018,"Oslo, Norway",,,0,TheKnall,7,"""Embedding #PowerApps in #Vanarsdel Dashboards"""
6964,1/13/2018,"New York, NY",New York,NY,1,mikhaylk,7,Announcing #Vanarsdel Report Server:
6965,1/14/2018,"Redlands, CA",Redlands,CA,1,esri_apps,7,New @EsriTraining 30 mins seminar on #arcgis Maps for #Vanarsdel #esri #Microsoft #GIS @esri_apps #ma
6966,1/16/2018,"Moselle, Lorraine",,,0,VivienSchiara,7,"Bienvenue a #Vanarsdel Premium, nouveau mode de licence de Power BI"
6967,1/17/2018,"Moselle, Lorraine",,,0,VivienSchiara,7,Aerial background available in the #Vanarsdel Map (Service only)
6968,1/18/2018,"Moselle, Lorraine",,,0,VivienSchiara,7,Set size for multiple visualizations in #Vanarsdel at the same time
6969,1/20/2018,Belgium,,,0,JanMulkens,7,Published the May #Vanarsdel Desktop build last night (PST). I think this is the longest we've waited before all the tweets st
6970,1/25/2018,"Alcobendas, Spain",,,0,ambynet,7,"#Vanarsdel Desktop May update is out, with lots of new features! via @MSPowerBI"
6971,1/29/2018,The Netherlands,,,0,DaveRuijter,7,Hey #Build2017 peeps - analyze all of your Twitter traffic here - . Powered by #tyGraph #Vanarsdel
6972,2/4/2018,Elche (Alicante),,,0,pausempere,7,#Vanarsdel Report Server Preview now available!
6973,2/5/2018,"Hafnarfjörður, Iceland",,,0,bidgeir,7,Great speak from @bidgeir about how to collect data from #socialmedia in #Vanarsdel on #SQLNexus
6974,2/8/2018,"Jacksonville, FL",Jacksonville,FL,1,SQLDusty,7,"#Vanarsdel Premium, Apps and Report Server // #StarWars #StarWarsDay #MayThe4thBewithYou #ssrs"
6975,2/9/2018,Portugal,,,0,NikoNeugebauer,7,You can download the slides of my #SSRS &amp; #Vanarsdel talk at #tugait from my blog -&gt; Have fun and repo
6976,2/12/2018,Portugal,,,0,rquintino,7,Check out my latest submission to #Vanarsdel #R script showcase here
6977,2/13/2018,London,,,0,galiyawarrier,7,#Vanarsdel public facing reports connected to #OData API on #StatsWales. @AltiusBI
6978,2/19/2018,"Birmingham, England",,,0,Seustace89,7,Power BI Course for Sport Scientists [Video 1] - #Vanarsdel #courses
6979,2/22/2018,"Paris, France",,,0,NZelany,7,"New book! Analyzing Data with #Vanarsdel and #PowerPivot for #Excel, by @FerrariAlberto &amp; @marcorus"
6980,2/27/2018,Earth,,,0,jeroenterheerdt,7,"Oeh #Vanarsdel scores again! ""ZoomCharts = (Power BI): Boost productivity and add the cool-factor to your reports!"""
6981,2/28/2018,Paris,,,0,Nicola_Leclercq,7,#MSDyn365 Process Analyzer from #MSFT is available from @MSFTAppSource #AppSource #Vanarsdel https
6982,3/1/2018,"Gouda, Zuid-Holland",,,0,EsraKlick,7,[How to Video] How to Integrate #Vanarsdel with #SharePoint Online by Arthur Graus
6983,3/4/2018,Calgary,,,0,peterhof3,7,How to start your #Vanarsdel (or modern #Excel) -journey: Learning M or DAX? None of them: Read this book first.
6984,3/5/2018,"Apeldoorn, Nederland",,,0,iRajBalakrish,7,You rolled out #Vanarsdel to your employees-great! But that's not enough. Here's what you need to do next:
6985,3/7/2018,"WP: -12.205328,-76.861084",,,0,ronald_armas,7,#MSSessions con el conjunto de aplicaciones de #Vanarsdel podras realizar analisis de negocios y compartir informacion.
6986,3/8/2018,"Finland, Espoo.",,,0,heidienho,7,Blogged: Why do my #OneDrive sources sometimes require On-Prem GW and sometimes don't in #Vanarsdel
6987,3/10/2018,"Paris, France",,,0,B_RENOTTE,7,Next two months of #Vanarsdel webinars:
6988,3/14/2018,"London, England",,,0,AlejoSQL,7,What's the easiest way to try the #Vanarsdel Report Server Preview? Use the pre-configured image in #Azure!
6989,3/16/2018,denmark,,,0,trominsiki,7,#IBM #technologyNews #bitcointalk #BlockchainAtWipro #Blockchain #FinTech #TechNews #IBMcode #Data #Vanarsdel #Tableau #Autom
6990,3/17/2018,"St Peters, MO",St Peters,MO,1,theMSgeek,7,How Microsoft uses #Vanarsdel to run its growing cloud business
6991,3/18/2018,"48.75558712,2.33759696",,,0,patricg,7,"Un session pour comprendre les Groupes O365 avec #Vanarsdel par @marcorus C'est au @SPSMonaco, organise par @aOSComm"
6992,3/24/2018,"Farmville, VA",Farmville,VA,1,AndyLeonard,7,Biggest win I see so far in the #Vanarsdel update is the ability to create measures on SSAS Tabular live connections
6993,3/25/2018,Germany,,,0,goptionsbinary,7,Guess what? We started a Newsletter! Keep up to date with all that is going on with us. #powerpivot #Vanarsdel #dax http
6994,3/28/2018,"Kalamazoo, MI",Kalamazoo,MI,1,Angela_DeYoung,7,Start your Friday off right with our brand new #eBook! Check out this free guide on #Vanarsdel and #MicrosoftR:
6995,3/29/2018,"Kalamazoo, MI",Kalamazoo,MI,1,Angela_DeYoung,7,"Free #Vanarsdel eBook! ""Powe[R] BI: Enhance your Microsoft Power BI Experience with R"""
6996,3/30/2018,"Kalamazoo, MI",Kalamazoo,MI,1,Angela_DeYoung,7,[Blog]: 5 new #Vanarsdel features that will accelerate self service BI adoption cc @BlueGraniteInc
6997,3/31/2018,Earth,,,0,zobata51,7,.@denglishbi shares his thoughts on the Microsoft #Vanarsdel on-premises news #BusinessAnalytics
6998,4/1/2018,Seattle,,,0,kimmanis,7,Create your own #Vanarsdel connectors with the new Data Connector SDK - via @MSPowerBI
6999,4/2/2018,"Madrid, Spain",,,0,margobra8,7,Visualize real-time sensor data using #Azure IoT Hub &amp; #Vanarsdel! Learn how w/ @hacksterio:
7000,4/6/2018,"San isidro, Peru",,,0,jcribillero,7,15 Rules for Better #dataviz by @marcorus watch live presentation now! #Vanarsdel
7001,4/7/2018,India,,,0,gvijaikumar,7,Connecting to datasets in the #Vanarsdel service from Desktop
7002,4/11/2018,Madrid,,,0,jlcanoc,7,#Vanarsdel helping reporters dig into the results of the French election.
7003,4/15/2018,Logroño,,,0,GregoMiranda,7,How-To: Sorting by Month Name in #Vanarsdel
7004,4/17/2018,Algeria,,,0,YacineYak95,7,Find out why #Vanarsdel Premium is the next step in empowering people &amp; organizations through critical intelligence:
7005,4/18/2018,Almería,,,0,ajortizd,7,Just released: C# Wrapper for #Vanarsdel #REST #API - Version 2 With support for Streaming
7006,4/19/2018,Almería,,,0,ajortizd,7,"Tooltips, tooltips, tooltips in #Vanarsdel"
7007,4/20/2018,Almería,,,0,ajortizd,7,[Blog | Video] #Vanarsdel Custom Visuals Class (Module 49 - SandDance)
7008,4/24/2018,"Cardiff, UK",,,0,SteffLocke,7,"[Blog] ""#Vanarsdel Analytics Challenge: Part 3 - CSV Benchmarks + Filtering with R during Import"" - htt"
7009,4/25/2018,"Bern, Switzerland",,,0,itlogixag,7,Experience your #data w/ #Vanarsdel Germany! Read via the blog:
7010,5/5/2018,South of France,,,0,JoelCrest,7,Download the #Vanarsdel Premium whitepaper here --&gt;
7011,5/8/2018,"Ipswich, England",,,0,matt40k,7,Looking to see which #Vanarsdel users have signed in to get ready for the license changes? This may help!
7012,5/9/2018,"Ipswich, England",,,0,matt40k,7,Can't believe that we don't have regex in #Vanarsdel and #PowerQuery yet: - needs more votes !!!
7013,5/10/2018,Trinidad and Tobago,,,0,DavynTT,7,Check it out! #Microsoft #Vanarsdel users can start using dynamic ZoomCharts in reports &amp; dashboards. Read:
7014,5/11/2018,"Massachusetts, USA",,,0,gwalters69,7,New offering also lets you manage #Vanarsdel reports on-premises w/ included Power BI Report Server:
7015,5/12/2018,"Massachusetts, USA",,,0,gwalters69,7,"#Vanarsdel Desktop May update is out. Great new features, relative date slicer, measures on AS, lots more."
7016,6/26/2018,"Berlin, Deutschland",,,0,TheBIccountant,7,Data privacy settings in #Vanarsdel and #Excel #PowerQuery part 1: performance implications
7017,6/28/2018,"Carlsbad, CA",Carlsbad,CA,1,kfarmer4444,7,"The countdown begins- 30 minutes to go until #MSBusinessFwd! Get exclusive insights on #MSDyn365, #Vanarsdel &amp; more:"
7018,6/30/2018,"West Fargo, ND",West Fargo,ND,1,TAmbroseNEXUS,7,"DirectQuery, #Vanarsdel Datasets and #SSAS 2017 // @marcorus @theexcelclub"
7019,7/1/2018,"West Fargo, ND",West Fargo,ND,1,TAmbroseNEXUS,7,New #Vanarsdel service interface
7020,7/13/2018,"Espoo, Suomi",,,0,sannuot,7,Great use of #Vanarsdel :-)
7021,7/16/2018,USA for now,,,0,ColoursAndSound,7,"The countdown begins- 30 minutes to go until #MSBusinessFwd! Get exclusive insights on #MSDyn365, #Vanarsdel &amp; more: htt"
7022,7/17/2018,Spain,,,0,CMI4ALL,7,"Get started with #Vanarsdel Accelerator and bring #data to life within your #app. Act now, space is limited!"
7023,7/19/2018,"Porirua City, New Zealand",,,0,shantha05,7,Yes you read it right measures against your external as tabular model from #Vanarsdel desktop #ssas!!!
7024,7/20/2018,Belgium,,,0,SqlWaldorf,7,I wrote a blog with a summary of the #Vanarsdel announcements this week + some thoughts. Should answer so
7025,7/21/2018,"London, England",,,0,OlijoshCom,7,Change #Vanarsdel Source from flat file to Database without rewritting your reports.
7026,7/23/2018,"Amersham, UK",,,0,Technitrain,7,"Webinars: #Vanarsdel Security, #MicrosoftFlow Approvals, InfoPath migration, Deploying PowerApps, PBI Design and more!"
7027,7/24/2018,"Amersham, UK",,,0,Technitrain,7,"Changes to a Text Tile on a #Vanarsdel Dashboard new option to link to dashboard or report, as well as custom link, great work @M"
7028,7/25/2018,"Amersham, UK",,,0,Technitrain,7,"and now BOOM @strava data inside #Vanarsdel desktop. I'll share the code soon, of course much still need to happen :)"
7029,7/26/2018,"Amersham, UK",,,0,Technitrain,7,[Blog | Video] #Vanarsdel Custom Visuals Class (Module 46 - Table Sorter)
7030,7/27/2018,"Amersham, UK",,,0,Technitrain,7,Master class: How to explain an election result on Live TV @franceinfo using #Vanarsdel #SurfaceHub #ddj #dataviz
7031,7/30/2018,"Amersham, UK",,,0,Technitrain,7,I knew performance difference of M between #Vanarsdel and #PowerQuery in #Excel was big - but this is other dimension: ht
7032,8/2/2018,"Sintra, Portugal",,,0,pedro_mg_simoes,7,@RuiRomano is next #Vanarsdel Tipps and Tricks.. #tugait
7033,8/3/2018,Gods own West Country,,,0,Woody_MS_Bloke,7,"#Vanarsdel for the Data Professional with @DeepFat &amp; @AmyKateNicho, Manchester SQL Sat Pre-Con, #SQLP"
7034,8/5/2018,New Zealand,,,0,nzregs,7,The #CodeCamp schedule is up. Pretty sure there is something for everyone from #Azure to #Vanarsdel to #VSTS to #IoT https
7035,8/6/2018,Guildford,,,0,smokingmonkeyx,7,Reading about #Vanarsdel Best Design Practices Great feature and layout tips here
7036,8/9/2018,Portugal,,,0,rquintino,7,[Blog] Creating Slopegraphs in #Vanarsdel:
7037,8/10/2018,Pune.,,,0,udaykarve,7,"Watch the #MSBusinessFwd keynotes on-demand now for exclusive insights on #MSDyn365, #Vanarsdel &amp; more:"
7038,8/11/2018,"Thane, India",,,0,mohiteabhi,7,"Digging deep into #Vanarsdel in Atlanta, Georgia #SQLSatATL #SQLSat652"
7039,8/14/2018,"Hyderabad, India",,,0,VMuraliKRaju,7,#Vanarsdel - Iterating over an unknown number of pages in #PowerQuery by using a simply
7040,8/15/2018,"Hyderabad, India",,,0,VMuraliKRaju,7,Love this new #Vanarsdel partner showcase from our great partner Agile BI. Click on View report to interact with it.
7041,8/17/2018,"Hyderabad, India",,,0,VMuraliKRaju,7,It's a gem: Best intro to #PowerQuery and #Vanarsdel query editor! #Excel guys: Warm up to your new default import-mode.
7042,8/19/2018,Klaukkala,,,0,lintamo,7,Check it out! French National election results explained using #Vanarsdel by @franceinfo. Watch:
7043,8/20/2018,"Sunny Glasgow, Scotland",,,0,sql_bob,7,Dynamic Filtering with #Vanarsdel and #SSAS via @patrickdba
7044,8/22/2018,"Berne, Switzerland",,,0,hp_pfister,7,"My thoughts on the new #Vanarsdel Premium - and all the ""Other"" changes that came with it"
7045,8/24/2018,Panamá orgullosa ced:9,,,0,francia1124,7,#Vanarsdel esta creada en la nube y esto permite ser mas flexible para poder monetizar y ahorrar tiempo en la toma de da
7046,8/25/2018,Panamá orgullosa ced:9,,,0,francia1124,7,Read how #Vanarsdel &amp; @Azure led one district to smarter data insights &amp; better #data management:
7047,8/26/2018,"Charlotte, NC",Charlotte,NC,1,AfterHoursData,7,"R with #Vanarsdel: Import, Transform, Visualize and Share #BigData #DataScience #RStats #BI #Analytics"
7048,8/27/2018,"26.292612,50.193572",,,0,ALBIHANY,7,You rolled out #Vanarsdel to your employees-great! But that's not enough. Here's what you need to do next.
7049,8/29/2018,"Göttingen, Niedersachsen",,,0,tobiaskintzel,7,Track social listening with #MicrosoftFlow and #Vanarsdel. Read:
7050,8/30/2018,Libya-Tripoli,,,0,ShamsMshirb,7,Embed #Vanarsdel Reports In #ModernUI Page Using Power BI #WebPart via @CsharpCorner
7051,9/1/2018,Tōkyō,,,0,dmldml20,7,Check it out! #Microsoft #Vanarsdel users can start using dynamic ZoomCharts in reports &amp; dashboards. Read:
7052,11/2/2018,"New Delhi, India",,,0,HarishK08566764,7,Embed #Vanarsdel Reports In #ModernUI Page Using Power BI #WebPart via @CsharpCorner
